week_end,crude_stocks_incl_spr_mbbl,commercial_crude_mbbl,spr_crude_mbbl,refinery_crude_inputs_mbd,days_supply_incl_spr,commercial_days_supply,spr_days_equivalent,days_supply_incl_spr_percentile
1997-12-19,862912,299482,563430,14913,57.86,20.08,37.78,21.29
1997-12-26,859660,296230,563430,15031,57.19,19.71,37.48,19.2
1998-01-02,853194,289764,563430,14983,56.94,19.34,37.6,18.28
1998-01-09,852114,288685,563429,14810,57.54,19.49,38.04,20.42
1998-01-16,863326,299897,563429,14530,59.42,20.64,38.78,25.87
1998-01-23,869012,305583,563429,14335,60.62,21.32,39.3,30.5
1998-01-30,868440,304961,563479,14190,61.2,21.49,39.71,32.9
1998-02-06,868412,304983,563429,14396,60.32,21.19,39.14,29.23
1998-02-13,870115,306685,563430,13957,62.34,21.97,40.37,37.39
1998-02-20,872998,309568,563430,13849,63.04,22.35,40.68,40.75
1998-02-27,871399,307969,563430,13863,62.86,22.22,40.64,40.1
1998-03-06,870624,307194,563430,14450,60.25,21.26,38.99,28.75
1998-03-13,868563,305137,563426,14554,59.68,20.97,38.71,26.92
1998-03-20,875032,311606,563426,14553,60.13,21.41,38.72,28.45
1998-03-27,876626,313200,563426,14683,59.7,21.33,38.37,27.01
1998-04-03,877995,314569,563426,14681,59.8,21.43,38.38,27.31
1998-04-10,883325,319899,563426,14874,59.39,21.51,37.88,25.79
1998-04-17,888332,324906,563426,15381,57.76,21.12,36.63,20.9
1998-04-24,888635,325209,563426,14947,59.45,21.76,37.69,26.22
1998-05-01,890794,327368,563426,15340,58.07,21.34,36.73,21.68
1998-05-08,890131,326705,563426,14954,59.52,21.85,37.68,26.31
1998-05-15,901354,337928,563426,15061,59.85,22.44,37.41,27.49
1998-05-22,898108,334682,563426,15340,58.55,21.82,36.73,23.04
1998-05-29,893820,330394,563426,15595,57.31,21.19,36.13,19.59
1998-06-05,892960,329534,563426,15238,58.6,21.63,36.98,23.25
1998-06-12,890262,326836,563426,15481,57.51,21.11,36.39,20.24
1998-06-19,888610,325182,563428,15481,57.4,21.01,36.39,19.76
1998-06-26,890271,326843,563428,15408,57.78,21.21,36.57,20.94
1998-07-03,887485,324057,563428,15280,58.08,21.21,36.87,21.77
1998-07-10,880854,317425,563429,15724,56.02,20.19,35.83,15.27
1998-07-17,886395,322966,563429,15673,56.56,20.61,35.95,16.58
1998-07-24,890224,326795,563429,15651,56.88,20.88,36.0,18.02
1998-07-31,890907,327478,563429,15521,57.4,21.1,36.3,19.81
1998-08-07,891852,328423,563429,15427,57.81,21.29,36.52,21.03
1998-08-14,891316,327887,563429,15615,57.08,21.0,36.08,18.89
1998-08-21,884438,321012,563426,15716,56.28,20.43,35.85,15.97
1998-08-28,884120,320694,563426,15763,56.09,20.34,35.74,15.49
1998-09-04,875483,312057,563426,15520,56.41,20.11,36.3,16.19
1998-09-11,873101,309675,563426,15560,56.11,19.9,36.21,15.58
1998-09-18,863762,300336,563426,15094,57.23,19.9,37.33,19.37
1998-09-25,866859,303433,563426,14898,58.19,20.37,37.82,22.12
1998-10-02,869319,305893,563426,13953,62.3,21.92,40.38,37.17
1998-10-09,876108,312682,563426,13684,64.02,22.85,41.17,45.99
1998-10-16,879653,316227,563426,13577,64.79,23.29,41.5,51.61
1998-10-23,883390,319964,563426,13868,63.7,23.07,40.63,43.85
1998-10-30,887165,323739,563426,14612,60.71,22.16,38.56,30.93
1998-11-06,886358,322932,563426,14905,59.47,21.67,37.8,26.27
1998-11-13,884412,320397,564015,15050,58.76,21.29,37.48,24.0
1998-11-20,889569,325554,564015,14805,60.09,21.99,38.1,28.18
1998-11-27,884001,319986,564015,14713,60.08,21.75,38.33,28.1
1998-12-04,882480,318465,564015,14751,59.83,21.59,38.24,27.36
1998-12-11,885899,321884,564015,14799,59.86,21.75,38.11,27.57
1998-12-18,891889,323364,568525,14705,60.65,21.99,38.66,30.63
1998-12-25,889231,320706,568525,15153,58.68,21.16,37.52,23.56
1999-01-01,874253,305728,568525,15404,56.75,19.85,36.91,17.45
1999-01-08,876793,308268,568525,15263,57.45,20.2,37.25,19.98
1999-01-15,879500,310975,568525,14914,58.97,20.85,38.12,24.43
1999-01-22,885553,314148,571405,14163,62.53,22.18,40.34,38.39
1999-01-29,888135,316730,571405,14257,62.29,22.22,40.08,37.09
1999-02-05,888536,317131,571405,14332,62.0,22.13,39.87,35.95
1999-02-12,887344,315393,571951,14629,60.66,21.56,39.1,30.72
1999-02-19,890431,318431,572000,14496,61.43,21.97,39.46,33.73
1999-02-26,887225,315274,571951,14424,61.51,21.86,39.65,34.25
1999-03-05,890217,318266,571951,14491,61.43,21.96,39.47,33.77
1999-03-12,893880,321929,571951,14273,62.63,22.56,40.07,38.66
1999-03-19,896687,324736,571951,14247,62.94,22.79,40.15,40.27
1999-03-26,900490,328539,571951,14340,62.8,22.91,39.89,39.66
1999-04-02,898719,326768,571951,14711,61.09,22.21,38.88,32.46
1999-04-09,900836,328885,571951,15213,59.21,21.62,37.6,25.22
1999-04-16,897680,325729,571951,15240,58.9,21.37,37.53,24.26
1999-04-23,894237,322286,571951,15004,59.6,21.48,38.12,26.61
1999-04-30,892096,320145,571951,15274,58.41,20.96,37.45,22.51
1999-05-07,889490,317539,571951,14965,59.44,21.22,38.22,26.18
1999-05-14,890544,318092,572452,14958,59.54,21.27,38.27,26.35
1999-05-21,888221,315769,572452,15027,59.11,21.01,38.09,24.74
1999-05-28,887174,314722,572452,14983,59.21,21.01,38.21,25.17
1999-06-04,889310,316858,572452,15211,58.46,20.83,37.63,22.6
1999-06-11,892267,318672,573595,15170,58.82,21.01,37.81,24.04
1999-06-18,889544,315949,573595,15011,59.26,21.05,38.21,25.48
1999-06-25,887820,314225,573595,15007,59.16,20.94,38.22,25.0
1999-07-02,887625,314030,573595,14973,59.28,20.97,38.31,25.7
1999-07-09,891313,317718,573595,15117,58.96,21.02,37.94,24.39
1999-07-16,892891,318092,574799,15379,58.06,20.68,37.38,21.64
1999-07-23,887715,312916,574799,15342,57.86,20.4,37.47,21.25
1999-07-30,884315,309516,574799,15394,57.45,20.11,37.34,19.94
1999-08-06,882048,307249,574799,15562,56.68,19.74,36.94,17.1
1999-08-13,881318,305616,575702,15469,56.97,19.76,37.22,18.37
1999-08-20,876793,301091,575702,15461,56.71,19.47,37.24,17.23
1999-08-27,877355,301653,575702,15224,57.63,19.81,37.82,20.68
1999-09-03,872914,297212,575702,15554,56.12,19.11,37.01,15.66
1999-09-10,868632,292930,575702,15260,56.92,19.2,37.73,18.19
1999-09-17,867995,293119,574876,15210,57.07,19.27,37.8,18.8
1999-09-24,863738,288862,574876,15157,56.99,19.06,37.93,18.46
1999-10-01,863271,288395,574876,15198,56.8,18.98,37.83,17.67
1999-10-08,856062,281186,574876,15008,57.04,18.74,38.3,18.67
1999-10-15,860081,284609,575472,14659,58.67,19.42,39.26,23.52
1999-10-22,860350,284878,575472,14475,59.44,19.68,39.76,26.13
1999-10-29,864071,288599,575472,14749,58.59,19.57,39.02,23.21
1999-11-05,861746,288955,572791,14725,58.52,19.62,38.9,22.86
1999-11-12,863524,290755,572769,14696,58.76,19.78,38.97,23.91
1999-11-19,858663,287692,570971,14838,57.87,19.39,38.48,21.34
1999-11-26,853174,283338,569836,14843,57.48,19.09,38.39,20.16
1999-12-03,852178,283063,569115,14925,57.1,18.97,38.13,18.98
1999-12-10,845452,277477,567975,14631,57.78,18.97,38.82,20.99
1999-12-17,844622,276646,567976,14661,57.61,18.87,38.74,20.64
1999-12-24,844029,276345,567684,14380,58.69,19.22,39.48,23.6
1999-12-31,842310,274626,567684,14390,58.53,19.08,39.45,22.95
2000-01-07,844791,277549,567242,13905,60.75,19.96,40.79,31.15
2000-01-14,844982,277464,567518,13746,61.47,20.19,41.29,33.99
2000-01-21,843147,275032,568115,13850,60.88,19.86,41.02,31.46
2000-01-28,835028,266614,568414,14087,59.28,18.93,40.35,25.65
2000-02-04,838976,269982,568994,13707,61.21,19.7,41.51,32.94
2000-02-11,839088,269796,569292,13882,60.44,19.43,41.01,29.97
2000-02-18,838780,269487,569293,14004,59.9,19.24,40.65,27.62
2000-02-25,838911,269816,569095,14184,59.14,19.02,40.12,24.91
2000-03-03,843876,274502,569374,14201,59.42,19.33,40.09,25.92
2000-03-10,844307,274933,569374,14453,58.42,19.02,39.39,22.56
2000-03-17,845945,276572,569373,14428,58.63,19.17,39.46,23.39
2000-03-24,845795,276422,569373,14702,57.53,18.8,38.73,20.29
2000-03-31,847336,277924,569412,14941,56.71,18.6,38.11,17.32
2000-04-07,850183,280771,569412,15010,56.64,18.71,37.94,16.97
2000-04-14,855678,286265,569413,15048,56.86,19.02,37.84,17.93
2000-04-21,860748,291335,569413,15011,57.34,19.41,37.93,19.63
2000-04-28,857484,288071,569413,15368,55.8,18.74,37.05,14.88
2000-05-05,862020,292607,569413,15152,56.89,19.31,37.58,18.11
2000-05-12,862270,292857,569413,15443,55.84,18.96,36.87,14.97
2000-05-19,863219,293806,569413,15535,55.57,18.91,36.65,14.18
2000-05-26,858618,289205,569413,15669,54.8,18.46,36.34,12.35
2000-06-02,854488,285075,569413,15676,54.51,18.19,36.32,11.82
2000-06-09,853052,283639,569413,15619,54.62,18.16,36.46,12.13
2000-06-16,848491,279078,569413,15723,53.96,17.75,36.22,10.51
2000-06-23,847822,279405,568417,15732,53.89,17.76,36.13,10.17
2000-06-30,846028,277611,568417,15668,54.0,17.72,36.28,10.56
2000-07-07,847777,278885,568892,15655,54.15,17.81,36.34,10.95
2000-07-14,847768,278400,569368,15781,53.72,17.64,36.08,9.73
2000-07-21,848042,278674,569368,15832,53.57,17.6,35.96,9.38
2000-07-28,837588,268121,569467,15829,52.91,16.94,35.98,7.94
2000-08-04,840011,269659,570352,15695,53.52,17.18,36.34,9.25
2000-08-11,843925,273059,570866,15709,53.72,17.38,36.34,9.77
2000-08-18,839767,268901,570866,15764,53.27,17.06,36.21,8.6
2000-08-25,842054,270948,571106,15623,53.9,17.34,36.56,10.21
2000-09-01,844797,273691,571106,15787,53.51,17.34,36.18,9.16
2000-09-08,844129,272764,571365,15765,53.54,17.3,36.24,9.34
2000-09-15,841647,270282,571365,15318,54.94,17.64,37.3,12.7
2000-09-22,841146,269781,571365,15669,53.68,17.22,36.46,9.55
2000-09-29,841541,270873,570668,15572,54.04,17.39,36.65,10.69
2000-10-06,842032,271752,570280,15139,55.62,17.95,37.67,14.22
2000-10-13,837997,267235,570762,14943,56.08,17.88,38.2,15.4
2000-10-20,840402,269640,570762,15135,55.53,17.82,37.71,14.05
2000-10-27,836037,268151,567886,15351,54.46,17.47,36.99,11.65
2000-11-03,832589,266594,565995,15359,54.21,17.36,36.85,11.08
2000-11-10,832589,268091,564498,15291,54.45,17.53,36.92,11.56
2000-11-17,834581,274255,560326,15082,55.34,18.18,37.15,13.74
2000-11-24,828454,274177,554277,14787,56.03,18.54,37.48,15.31
2000-12-01,828995,276195,552800,15000,55.27,18.41,36.85,13.48
2000-12-08,820530,272826,547704,15171,54.09,17.98,36.1,10.86
2000-12-15,819194,275859,543335,15311,53.5,18.02,35.49,9.12
2000-12-22,816514,274608,541906,15186,53.77,18.08,35.68,9.9
2000-12-29,813959,272771,541188,15306,53.18,17.82,35.36,8.42
2001-01-05,812750,272072,540678,15099,53.83,18.02,35.81,9.99
2001-01-12,811740,271062,540678,15125,53.67,17.92,35.75,9.51
2001-01-19,810630,269952,540678,14926,54.31,18.09,36.22,11.34
2001-01-26,807060,266382,540678,14916,54.11,17.86,36.25,10.91
2001-02-02,810971,269298,541673,14727,55.07,18.29,36.78,13.0
2001-02-09,814338,272662,541676,14667,55.52,18.59,36.93,14.01
2001-02-16,802458,260782,541676,14794,54.24,17.63,36.61,11.17
2001-02-23,805337,263661,541676,15049,53.51,17.52,35.99,9.21
2001-03-02,802625,260949,541676,15088,53.2,17.3,35.9,8.46
2001-03-09,811050,268920,542130,14803,54.79,18.17,36.62,12.3
2001-03-16,816213,273922,542291,14976,54.5,18.29,36.21,11.74
2001-03-23,827401,285110,542291,14664,56.42,19.44,36.98,16.23
2001-03-30,829086,286795,542291,14657,56.57,19.57,37.0,16.67
2001-04-06,832897,290606,542291,14793,56.3,19.64,36.66,16.01
2001-04-13,839107,296817,542290,15370,54.59,19.31,35.28,12.04
2001-04-20,837742,295392,542350,15850,52.85,18.64,34.22,7.72
2001-04-27,844067,301717,542350,15788,53.46,19.11,34.35,8.99
2001-05-04,845144,302335,542809,15739,53.7,19.21,34.49,9.64
2001-05-11,848081,304811,543270,15405,55.05,19.79,35.27,12.91
2001-05-18,851423,308153,543270,15641,54.44,19.7,34.73,11.52
2001-05-25,849681,306411,543270,15710,54.09,19.5,34.58,10.82
2001-06-01,851183,307913,543270,16047,53.04,19.19,33.85,8.25
2001-06-08,842979,299709,543270,16004,52.67,18.73,33.95,7.33
2001-06-15,842251,298981,543270,15512,54.3,19.27,35.02,11.3
2001-06-22,842243,298973,543270,15409,54.66,19.4,35.26,12.17
2001-06-29,837490,294220,543270,15760,53.14,18.67,34.47,8.33
2001-07-06,834845,291112,543733,15760,52.97,18.47,34.5,8.07
2001-07-13,841866,298133,543733,15508,54.29,19.22,35.06,11.26
2001-07-20,843246,299513,543733,15251,55.29,19.64,35.65,13.57
2001-07-27,842196,298463,543733,15249,55.23,19.57,35.66,13.31
2001-08-03,835537,291804,543733,15235,54.84,19.15,35.69,12.48
2001-08-10,832688,288954,543734,15345,54.26,18.83,35.43,11.21
2001-08-17,828685,284951,543734,15182,54.58,18.77,35.81,12.0
2001-08-24,831382,287648,543734,15143,54.9,19.0,35.91,12.65
2001-08-31,829428,285694,543734,15393,53.88,18.56,35.32,10.12
2001-09-07,830389,286655,543734,15733,52.78,18.22,34.56,7.5
2001-09-14,830307,286029,544278,15050,55.17,19.01,36.16,13.18
2001-09-21,833974,289215,544759,14810,56.31,19.53,36.78,16.1
2001-09-28,835586,290827,544759,15000,55.71,19.39,36.32,14.49
2001-10-05,835459,290699,544760,15077,55.41,19.28,36.13,13.87
2001-10-12,831019,286259,544760,15083,55.1,18.98,36.12,13.09
2001-10-19,833842,289082,544760,15279,54.57,18.92,35.65,11.95
2001-10-26,836298,291538,544760,15343,54.51,19.0,35.51,11.78
2001-11-02,840757,295552,545205,15089,55.72,19.59,36.13,14.57
2001-11-09,841019,295285,545734,14649,57.41,20.16,37.25,19.85
2001-11-16,840320,294065,546255,14823,56.69,19.84,36.85,17.15
2001-11-23,837664,290885,546779,15055,55.64,19.32,36.32,14.31
2001-11-30,842465,295140,547325,15095,55.81,19.55,36.26,14.92
2001-12-07,840128,292803,547325,14846,56.59,19.72,36.87,16.71
2001-12-14,841508,293164,548344,14877,56.56,19.71,36.86,16.62
2001-12-21,844824,295777,549047,14630,57.75,20.22,37.53,20.81
2001-12-28,842654,293607,549047,14883,56.62,19.73,36.89,16.8
2002-01-04,844645,294406,550239,14876,56.78,19.79,36.99,17.58
2002-01-11,846705,295434,551271,14953,56.62,19.76,36.87,16.84
2002-01-18,850640,298183,552457,14602,58.26,20.42,37.83,22.25
2002-01-25,853793,300289,553504,14130,60.42,21.25,39.17,29.76
2002-02-01,856721,302497,554224,14180,60.42,21.33,39.08,29.67
2002-02-08,862065,304998,557067,14284,60.35,21.35,39.0,29.41
2002-02-15,859337,301890,557447,14388,59.73,20.98,38.74,27.09
2002-02-22,858593,299422,559171,14539,59.05,20.59,38.46,24.56
2002-03-01,863481,303756,559725,14149,61.03,21.47,39.56,32.16
2002-03-08,864053,304089,559964,14009,61.68,21.71,39.97,34.9
2002-03-15,867613,306697,560916,14221,61.01,21.57,39.44,32.02
2002-03-22,863169,302253,560916,14475,59.63,20.88,38.75,26.79
2002-03-29,869193,308278,560915,14653,59.32,21.04,38.28,25.74
2002-04-05,870028,308541,561487,14973,58.11,20.61,37.5,21.86
2002-04-12,865998,302876,563122,15182,57.04,19.95,37.09,18.72
2002-04-19,869400,304462,564938,15126,57.48,20.13,37.35,20.11
2002-04-26,874551,309034,565517,15280,57.24,20.22,37.01,19.42
2002-05-03,870114,303358,566756,15514,56.09,19.55,36.53,15.45
2002-05-10,866889,299171,567718,15407,56.27,19.42,36.85,15.92
2002-05-17,872140,303801,568339,15084,57.82,20.14,37.68,21.16
2002-05-24,871756,302265,569491,15225,57.26,19.85,37.4,19.46
2002-05-31,879039,308297,570742,15402,57.07,20.02,37.06,18.85
2002-06-07,878974,307115,571859,15387,57.12,19.96,37.17,19.07
2002-06-14,879382,306632,572750,15451,56.91,19.85,37.07,18.15
2002-06-21,877526,303193,574333,15341,57.2,19.76,37.44,19.24
2002-06-28,880183,304766,575417,15517,56.72,19.64,37.08,17.41
2002-07-05,876805,300361,576444,15572,56.31,19.29,37.02,16.06
2002-07-12,875906,298381,577525,15448,56.7,19.32,37.39,17.19
2002-07-19,872747,294699,578048,15409,56.64,19.13,37.51,16.93
2002-07-26,870770,292722,578048,15614,55.77,18.75,37.02,14.75
2002-08-02,869164,290642,578522,15289,56.85,19.01,37.84,17.84
2002-08-09,862532,283437,579095,15284,56.43,18.54,37.89,16.27
2002-08-16,865875,286290,579585,15452,56.04,18.53,37.51,15.36
2002-08-23,866770,286554,580216,15284,56.71,18.75,37.96,17.28
2002-08-30,862811,281926,580885,15349,56.21,18.37,37.85,15.84
2002-09-06,859139,276874,582265,15436,55.66,17.94,37.72,14.4
2002-09-13,855101,271470,583631,15147,56.45,17.92,38.53,16.32
2002-09-20,852861,268878,583983,15174,56.21,17.72,38.49,15.79
2002-09-27,844179,258896,585283,14903,56.64,17.37,39.27,17.02
2002-10-04,840480,254248,586232,13768,61.05,18.47,42.58,32.2
2002-10-11,850954,263223,587731,13228,64.33,19.9,44.43,47.95
2002-10-18,858130,270000,588130,14272,60.13,18.92,41.21,28.4
2002-10-25,859477,270914,588563,14729,58.35,18.39,39.96,22.38
2002-11-01,863471,274396,589075,14861,58.1,18.46,39.64,21.82
2002-11-08,858147,267506,590641,14836,57.84,18.03,39.81,21.2
2002-11-15,863910,271961,591949,15032,57.47,18.09,39.38,20.07
2002-11-22,861568,268062,593506,15179,56.76,17.66,39.1,17.5
2002-11-29,865775,271138,594637,15316,56.53,17.7,38.82,16.49
2002-12-06,869699,272561,597138,15256,57.01,17.87,39.14,18.54
2002-12-13,868583,270500,598083,14849,58.49,18.22,40.28,22.69
2002-12-20,870009,271215,598794,14640,59.43,18.53,40.9,25.96
2002-12-27,860984,262089,598895,14965,57.53,17.51,40.02,20.38
2003-01-03,861603,262508,599095,14880,57.9,17.64,40.26,21.42
2003-01-10,855330,256079,599251,15035,56.89,17.03,39.86,18.06
2003-01-17,856915,257664,599251,14637,58.54,17.6,40.94,22.99
2003-01-24,856403,257156,599247,14191,60.35,18.12,42.23,29.36
2003-01-31,857347,258100,599247,13848,61.91,18.64,43.27,35.6
2003-02-07,853026,253779,599247,13973,61.05,18.16,42.89,32.24
2003-02-14,856084,256837,599247,14306,59.84,17.95,41.89,27.4
2003-02-21,855050,255803,599247,14457,59.14,17.69,41.45,24.87
2003-02-28,856747,257500,599247,14182,60.41,18.16,42.25,29.58
2003-03-07,852459,253212,599247,14598,58.4,17.35,41.05,22.47
2003-03-14,852931,253684,599247,14770,57.75,17.18,40.57,20.86
2003-03-21,856636,257389,599247,14732,58.15,17.47,40.68,21.95
2003-03-28,863369,264122,599247,15106,57.15,17.48,39.67,19.15
2003-04-04,859871,260624,599247,15441,55.69,16.88,38.81,14.44
2003-04-11,860204,260756,599448,15456,55.66,16.87,38.78,14.35
2003-04-18,869175,269727,599448,15324,56.72,17.6,39.12,17.36
2003-04-25,870997,271549,599448,15417,56.5,17.61,38.88,16.36
2003-05-02,870684,271099,599585,15714,55.41,17.25,38.16,13.83
2003-05-09,868766,268376,600390,15781,55.05,17.01,38.05,12.87
2003-05-16,870120,269040,601080,15737,55.29,17.1,38.2,13.61
2003-05-23,871669,270067,601602,15626,55.78,17.28,38.5,14.83
2003-05-30,875458,272931,602527,16095,54.39,16.96,37.44,11.43
2003-06-06,872215,268240,603975,15896,54.87,16.87,38.0,12.52
2003-06-13,877458,272224,605234,15804,55.52,17.23,38.3,13.96
2003-06-20,873611,268079,605532,15460,56.51,17.34,39.17,16.4
2003-06-27,873290,265963,607327,15521,56.27,17.14,39.13,15.88
2003-07-04,874511,265819,608692,15568,56.17,17.07,39.1,15.75
2003-07-11,871489,262189,609300,15639,55.73,16.77,38.96,14.62
2003-07-18,869850,259850,610000,15424,56.4,16.85,39.55,16.14
2003-07-25,871644,260944,610700,15566,56.0,16.76,39.23,15.23
2003-08-01,876495,264082,612413,15362,57.06,17.19,39.87,18.76
2003-08-08,876824,264262,612562,15490,56.61,17.06,39.55,16.75
2003-08-15,875376,262676,612700,15695,55.77,16.74,39.04,14.79
2003-08-22,878418,262492,615926,15461,56.82,16.98,39.84,17.8
2003-08-29,881246,264253,616993,15705,56.11,16.83,39.29,15.62
2003-09-05,878240,259784,618456,15754,55.75,16.49,39.26,14.66
2003-09-12,883161,262933,620228,15774,55.99,16.67,39.32,15.18
2003-09-19,885790,264423,621367,15384,57.58,17.19,40.39,20.55
2003-09-26,886376,264376,622000,15092,58.73,17.52,41.21,23.78
2003-10-03,893028,269223,623805,14976,59.63,17.98,41.65,26.75
2003-10-10,898706,273020,625686,15078,59.6,18.11,41.5,26.66
2003-10-17,898318,271225,627093,15315,58.66,17.71,40.95,23.47
2003-10-24,903615,274865,628750,15431,58.56,17.81,40.75,23.08
2003-10-31,904900,274914,629986,15538,58.24,17.69,40.54,22.16
2003-11-07,905184,273975,631209,15143,59.78,18.09,41.68,27.27
2003-11-14,909107,276885,632222,15296,59.43,18.1,41.33,26.09
2003-11-21,904631,271996,632635,15193,59.54,17.9,41.64,26.44
2003-11-28,900547,267167,633380,15478,58.18,17.26,40.92,22.08
2003-12-05,895901,261722,634179,15691,57.1,16.68,40.42,18.94
2003-12-12,891298,256598,634700,15287,58.3,16.79,41.52,22.34
2003-12-19,893901,258243,635658,15187,58.86,17.0,41.86,24.17
2003-12-26,890821,254466,636355,15206,58.58,16.73,41.85,23.17
2004-01-02,890843,252611,638232,15387,57.9,16.42,41.48,21.38
2004-01-09,886904,247627,639277,15057,58.9,16.45,42.46,24.3
2004-01-16,888425,248839,639586,14873,59.73,16.73,43.0,27.14
2004-01-23,887785,247323,640462,14710,60.35,16.81,43.54,29.45
2004-01-30,896308,255245,641063,14508,61.78,17.59,44.19,35.3
2004-02-06,894047,252192,641855,14826,60.3,17.01,43.29,29.01
2004-02-13,900536,257092,643444,14952,60.23,17.19,43.03,28.71
2004-02-20,902419,257092,645327,14454,62.43,17.79,44.65,37.91
2004-02-27,905673,259092,646581,14655,61.8,17.68,44.12,35.38
2004-03-05,910271,262729,647542,14735,61.78,17.83,43.95,35.21
2004-03-12,912509,264309,648200,14466,63.08,18.27,44.81,41.06
2004-03-19,921410,271841,649569,14575,63.22,18.65,44.57,41.62
2004-03-26,928421,277539,650882,14643,63.4,18.95,44.45,42.36
2004-04-02,928261,276118,652143,14869,62.43,18.57,43.86,37.83
2004-04-09,932251,279266,652985,14633,63.71,19.08,44.62,43.98
2004-04-16,933786,279474,654312,15190,61.47,18.4,43.08,34.03
2004-04-23,939155,282653,656502,15161,61.95,18.64,43.3,35.69
2004-04-30,940336,282748,657588,15489,60.71,18.25,42.46,30.89
2004-05-07,942709,283676,659033,15954,59.09,17.78,41.31,24.61
2004-05-14,941911,282580,659331,15932,59.12,17.74,41.38,24.83
2004-05-21,942085,282605,659480,15811,59.58,17.87,41.71,26.53
2004-05-28,945730,285384,660346,15801,59.85,18.06,41.79,27.53
2004-06-04,947442,286099,661343,16005,59.2,17.88,41.32,25.13
2004-06-11,948290,286951,661339,16113,58.85,17.81,41.04,24.13
2004-06-18,950705,289366,661339,15996,59.43,18.09,41.34,26.05
2004-06-25,951242,288862,662380,16057,59.24,17.99,41.25,25.35
2004-07-02,951332,288952,662380,16058,59.24,17.99,41.25,25.39
2004-07-09,949656,286780,662876,15835,59.97,18.11,41.86,27.75
2004-07-16,946080,283207,662873,15749,60.07,17.98,42.09,27.97
2004-07-23,948346,284379,663967,16182,58.6,17.57,41.03,23.3
2004-07-30,947080,282564,664516,16134,58.7,17.51,41.19,23.65
2004-08-06,944097,278427,665670,15794,59.78,17.63,42.15,27.23
2004-08-13,943398,277216,666182,15927,59.23,17.41,41.83,25.31
2004-08-20,942724,275516,667208,16050,58.74,17.17,41.57,23.82
2004-08-27,939800,271284,668516,16009,58.7,16.95,41.76,23.69
2004-09-03,938757,269754,669003,16111,58.27,16.74,41.52,22.29
2004-09-10,932043,262742,669301,16002,58.25,16.42,41.83,22.21
2004-09-17,923487,253630,669857,14740,62.65,17.21,45.44,38.92
2004-09-24,927473,257031,670442,14003,66.23,18.36,47.88,61.34
2004-10-01,928062,257912,670150,14852,62.49,17.37,45.12,38.18
2004-10-08,931315,262115,669200,14503,64.22,18.07,46.14,47.03
2004-10-15,932262,263313,668949,14783,63.06,17.81,45.25,40.84
2004-10-22,936852,267257,669595,14883,62.95,17.96,44.99,40.36
2004-10-29,943244,273529,669715,14958,63.06,18.29,44.77,40.79
2004-11-05,945555,275232,670323,15401,61.4,17.87,43.52,33.64
2004-11-12,947295,276047,671248,15598,60.73,17.7,43.03,31.06
2004-11-19,947379,276132,671247,15530,61.0,17.78,43.22,31.98
2004-11-26,948228,276981,671247,15605,60.76,17.75,43.01,31.2
2004-12-03,950294,277522,672772,15745,60.36,17.63,42.73,29.49
2004-12-10,950630,277396,673234,15693,60.58,17.68,42.9,30.37
2004-12-17,953126,279520,673606,15568,61.22,17.95,43.27,33.07
2004-12-24,952267,278661,673606,15715,60.6,17.73,42.86,30.41
2004-12-31,949442,275442,674000,15796,60.11,17.44,42.67,28.27
2005-01-07,948666,273060,675606,15610,60.77,17.49,43.28,31.24
2005-01-14,952921,276461,676460,15215,62.63,18.17,44.46,38.7
2005-01-21,957508,279890,677618,15175,63.1,18.44,44.65,41.14
2005-01-28,958193,279566,678627,15214,62.98,18.38,44.61,40.49
2005-02-04,957831,278156,679675,15038,63.69,18.5,45.2,43.76
2005-02-11,960813,280298,680515,15304,62.78,18.32,44.47,39.53
2005-02-18,961965,280906,681059,14968,64.27,18.77,45.5,47.34
2005-02-25,964814,283301,681513,14887,64.81,19.03,45.78,51.79
2005-03-04,968291,286276,682015,14930,64.86,19.17,45.68,52.18
2005-03-11,972526,288869,683657,15110,64.36,19.12,45.25,48.17
2005-03-18,978334,292966,685368,14960,65.4,19.58,45.81,56.02
2005-03-25,985227,298349,686878,15182,64.89,19.65,45.24,52.36
2005-04-01,988651,301151,687500,15534,63.64,19.39,44.26,43.5
2005-04-08,993556,304805,688751,15246,65.17,19.99,45.18,54.41
2005-04-15,992836,303032,689804,15383,64.54,19.7,44.84,50.0
2005-04-22,999187,308447,690740,15300,65.31,20.16,45.15,55.54
2005-04-29,1002342,311127,691215,15392,65.12,20.21,44.91,53.93
2005-05-06,1005574,313562,692012,15366,65.44,20.41,45.04,56.2
2005-05-13,1010372,317905,692467,15524,65.08,20.48,44.61,53.49
2005-05-20,1009127,316218,692909,15843,63.7,19.96,43.74,43.8
2005-05-27,1011001,317706,693295,16086,62.85,19.75,43.1,40.01
2005-06-03,1008650,314711,693939,16060,62.81,19.6,43.21,39.75
